start_station_name,total_trips,start_lat,start_lng,postalCode,geometry,zip_code,HVI_Score
47 Ave & 31 St,649,40.743,-73.93561,11101,POINT (-73.93561 40.743),11101,4.0
47 Ave & 48 St,622,40.74086,-73.91708,11377,POINT (-73.91708 40.74086),11377,3.0
47 Ave & Skillman Ave,116,40.7437524099784,-73.94176483154297,11101,POINT (-73.94176483154297 40.7437524099784),11101,4.0
47 St & 3 Ave,181,40.649143,-74.012384,11220,POINT (-74.012384 40.649143),11220,3.0
48 Ave & 37 St,255,40.74034668087185,-73.92886072397232,11101,POINT (-73.92886072397232 40.74034668087185),11101,4.0
48 Ave & 41 St,1122,40.73985995699164,-73.92400324344635,11104,POINT (-73.92400324344635 40.73985995699164),11104,3.0
48 Ave & 5 St,2215,40.744363287066875,-73.9558732509613,11101,POINT (-73.9558732509613 40.744363287066875),11101,4.0
48 St & 2 Ave,90,40.650176,-74.015606,11220,POINT (-74.015606 40.650176),11220,3.0
48 St & 37 Ave,1380,40.751555,-73.915026,11101,POINT (-73.915026 40.751555),11101,4.0
48 St & 5 Ave,651,40.646351,-74.009271,11220,POINT (-74.009271 40.646351),11220,3.0
48 St & 50 Ave,755,40.73737,-73.91803,11377,POINT (-73.91803 40.73737),11377,3.0
48 St & Barnett Ave,383,40.750016404259334,-73.91540944576263,11104,POINT (-73.91540944576263 40.750016404259334),11104,3.0
48 St & Broadway,1729,40.755763,-73.912715,11103,POINT (-73.912715 40.755763),11103,3.0
48 St & Skillman Ave,1027,40.74622874694195,-73.91616314649582,11104,POINT (-73.91616314649582 40.74622874694195),11104,3.0
49 Ave & 108 St,150,40.74535,-73.8558,11368,POINT (-73.8558 40.74535),11368,4.0
49 Ave & 21 St,1249,40.74252,-73.948852,11101,POINT (-73.948852 40.74252),11101,4.0
49 Ave & 27 St,214,40.74113,-73.942518,11101,POINT (-73.942518 40.74113),11101,4.0
49 St & 25 Ave,360,40.764496,-73.904632,11103,POINT (-73.904632 40.764496),11103,3.0
49 St & 31 Ave,719,40.758057,-73.909831,11103,POINT (-73.909831 40.758057),11103,3.0
5 Av & W 139 St,986,40.815484,-73.935856,10037,POINT (-73.935856 40.815484),10037,5.0
5 Ave & 3 St,3607,40.6728155,-73.98352355,11215,POINT (-73.98352355 40.6728155),11215,1.0
5 Ave & 37 St,420,40.652657,-74.002356,11232,POINT (-74.002356 40.652657),11232,4.0
5 Ave & 41 St,1124,40.649983,-74.005144,11232,POINT (-74.005144 40.649983),11232,4.0
5 Ave & 44 St,231,40.64865,-74.00646,11232,POINT (-74.00646 40.64865),11232,4.0
5 Ave & 67 St,395,40.635679,-74.020005,11220,POINT (-74.020005 40.635679),11220,3.0
5 Ave & E 103 St,4251,40.7922553,-73.95249933,10029,POINT (-73.95249933 40.7922553),10029,4.0
5 Ave & E 135 St,1069,40.812191,-73.937838,10037,POINT (-73.937838 40.812191),10037,5.0
5 Ave & E 30 St,7230,40.7459849,-73.98629487,10016,POINT (-73.98629487 40.7459849),10016,2.0
5 Ave & W 126 St,2249,40.80722,-73.9418,10027,POINT (-73.9418 40.80722),10027,4.0
5 Ave & W 131 St,1330,40.81014,-73.93973,10037,POINT (-73.93973 40.81014),10037,5.0
5 St & 51 Ave,1341,40.7423737,-73.9566,11101,POINT (-73.9566 40.7423737),11101,4.0
5 St & 6 Ave,1600,40.6704836,-73.98208968,11215,POINT (-73.98208968 40.6704836),11215,1.0
50 Ave & 65 St,433,40.73707,-73.90077,11377,POINT (-73.90077 40.73707),11377,3.0
50 St & 30 Ave,709,40.760083,-73.907107,11377,POINT (-73.907107 40.760083),11377,3.0
50 St & 7 Ave,514,40.642501,-74.006055,11220,POINT (-74.006055 40.642501),11220,3.0
50 St & Barnett Ave,613,40.750097682094825,-73.91349703073502,11104,POINT (-73.91349703073502 40.750097682094825),11104,3.0
50 St & Northern Blvd,779,40.753441,-73.912402,11103,POINT (-73.912402 40.753441),11103,3.0
51 Ave & 61 St,235,40.73568,-73.90387,11377,POINT (-73.90387 40.73568),11377,3.0
51 Ave & Alstyne Ave,222,40.74311,-73.85715,11368,POINT (-73.85715 40.74311),11368,4.0
51 Ave & Corona Ave,4,40.74373,-73.85583,11368,POINT (-73.85583 40.74373),11368,4.0
51 Ave & Junction Blvd,109,40.74087,-73.86772,11373,POINT (-73.86772 40.74087),11373,3.0
51 Ave & Van Loon St,160,40.73832,-73.87913,11373,POINT (-73.87913 40.73832),11373,3.0
51 St & 43 Ave,989,40.74451,-73.91412,11377,POINT (-73.91412 40.74451),11377,3.0
51 St & Hobart St,632,40.75767234025041,-73.90769943594933,11377,POINT (-73.90769943594933 40.75767234025041),11377,3.0
51 St & Queens Blvd,367,40.7429,-73.91395,11377,POINT (-73.91395 40.7429),11377,3.0
52 St & 1 Ave,267,40.649292,-74.020105,11232,POINT (-74.020105 40.649292),11232,4.0
52 St & 6 Ave,130,40.642703,-74.009441,11220,POINT (-74.009441 40.642703),11220,3.0
53 Ave & 62 St,253,40.73169,-73.90159,11378,POINT (-73.90159 40.73169),11378,3.0
53 Ave & 94 St,184,40.73921,-73.86887,11373,POINT (-73.86887 40.73921),11373,3.0
53 St & 2 Ave,497,40.64744,-74.018846,11220,POINT (-74.018846 40.64744),11220,3.0
53 St & 4 Ave,208,40.644862,-74.014531,11220,POINT (-74.014531 40.644862),11220,3.0
53 St & 5 Ave,448,40.643371,-74.011884,11220,POINT (-74.011884 40.643371),11220,3.0
53 St & Flushing Ave,707,40.71435,-73.91405,11378,POINT (-73.91405 40.71435),11378,3.0
53 St & Roosevelt Ave,487,40.74462,-73.91143,11377,POINT (-73.91143 40.74462),11377,3.0
54 St & 37 Ave,224,40.75098,-73.90799,11377,POINT (-73.90799 40.75098),11377,3.0
55 Ave & 90 St,281,40.73676,-73.87318,11373,POINT (-73.87318 40.73676),11373,3.0
55 Ave & 97 Pl,62,40.73892,-73.86367,11368,POINT (-73.86367 40.73892),11368,4.0
55 Ave & Center Blvd,2342,40.740288,-73.960697,11101,POINT (-73.960697 40.740288),11101,4.0
55 Dr & Maurice Ave,388,40.7261,-73.90917,11378,POINT (-73.90917 40.7261),11378,3.0
55 St & 5 Ave,284,40.642408,-74.013318,11220,POINT (-74.013318 40.642408),11220,3.0
55 St & 7 Ave,300,40.639673,-74.008957,11220,POINT (-74.008957 40.639673),11220,3.0
55 St & Northern Blvd,473,40.75326,-73.90585,11377,POINT (-73.90585 40.75326),11377,3.0
56 Ave & 92 St,463,40.73649,-73.86995,11373,POINT (-73.86995 40.73649),11373,3.0
56 Ave & Junction Blvd,201,40.73716,-73.86625,11373,POINT (-73.86625 40.73716),11373,3.0
56 Dr & 59 St,189,40.72403,-73.90853,11378,POINT (-73.90853 40.72403),11378,3.0
56 Dr & 61 St,119,40.72368,-73.90458,11378,POINT (-73.90458 40.72368),11378,3.0
56 St & Arnold Ave,198,40.71484,-73.909,11378,POINT (-73.909 40.71484),11378,3.0
57 Ave & 98 Pl,259,40.73802,-73.86103,11368,POINT (-73.86103 40.73802),11368,4.0
57 Rd & 58 St,77,40.72235,-73.91215,11378,POINT (-73.91215 40.72235),11378,3.0
57 Rd & 59 St,93,40.72249,-73.90854,11378,POINT (-73.90854 40.72249),11378,3.0
57 St & 1 Ave,202,40.646377,-74.023087,11220,POINT (-74.023087 40.646377),11220,3.0
57 St & 37 Ave,138,40.75048,-73.90513,11377,POINT (-73.90513 40.75048),11377,3.0
57 St & 4 Ave,364,40.642622,-74.016866,11220,POINT (-74.016866 40.642622),11220,3.0
57 St & 43 Ave,41,40.74324,-73.908,11377,POINT (-73.908 40.74324),11377,3.0
57 St & 7 Ave,291,40.638566,-74.010147,11220,POINT (-74.010147 40.638566),11220,3.0
57 St & Grand Ave,154,40.71921,-73.9124,11378,POINT (-73.9124 40.71921),11378,3.0
57 St & Woodside Ave,555,40.74578861252213,-73.9072778339874,11377,POINT (-73.9072778339874 40.74578861252213),11377,3.0
58 St & 2 Ave,339,40.644512,-74.021506,11220,POINT (-74.021506 40.644512),11220,3.0
58 St & 32 Ave,483,40.75574,-73.903427,11377,POINT (-73.903427 40.75574),11377,3.0
58 St & 56 Dr,233,40.72419,-73.91244,11378,POINT (-73.91244 40.72419),11378,3.0
59 St & 4 Ave,564,40.641269,-74.017651,11220,POINT (-74.017651 40.641269),11220,3.0
59 St & 41 Ave,424,40.744577,-73.905986,11377,POINT (-73.905986 40.744577),11377,3.0
59 St & 5 Ave,173,40.640125,-74.015726,11220,POINT (-74.015726 40.640125),11220,3.0
59 St & 59 Rd,78,40.71790852734058,-73.908454477787,11378,POINT (-73.908454477787 40.71790852734058),11378,3.0
6 Ave & 12 St,2065,40.6663181,-73.9854617,11215,POINT (-73.9854617 40.6663181),11215,1.0
6 Ave & 21 St,2073,40.66016,-73.990974,11215,POINT (-73.990974 40.66016),11215,1.0
6 Ave & 55 St,188,40.640831,-74.010996,11220,POINT (-74.010996 40.640831),11220,3.0
6 Ave & 60 St,293,40.638196,-74.013821,11220,POINT (-74.013821 40.638196),11220,3.0
6 Ave & 9 St,3820,40.668127,-73.98377641,11215,POINT (-73.98377641 40.668127),11215,1.0
6 Ave & Broome St,6781,40.72431,-74.00473,10013,POINT (-74.00473 40.72431),10013,2.0
6 Ave & Canal St,3427,40.72243797,-74.00566443,10013,POINT (-74.00566443 40.72243797),10013,2.0
6 Ave & W 33 St,11811,40.74901271,-73.98848395,10001,POINT (-73.98848395 40.74901271),10001,2.0
6 Ave & W 34 St,9335,40.74964,-73.98805,10001,POINT (-73.98805 40.74964),10001,2.0
6 Ave & W 45 St,6577,40.756951,-73.982631,10036,POINT (-73.982631 40.756951),10036,2.0
6 Ave & Walker St,3382,40.7197920901383,-74.0052238852195,10013,POINT (-74.0052238852195 40.7197920901383),10013,2.0
6 St & 7 Ave,3117,40.6686627,-73.97988067,11215,POINT (-73.97988067 40.6686627),11215,1.0
60 Ave & Fresh Pond Rd,188,40.71693,-73.90198,11378,POINT (-73.90198 40.71693),11378,3.0
60 Ave & Junction Blvd,460,40.73466,-73.86501,11373,POINT (-73.86501 40.73466),11373,3.0
60 Ave & Otis Ave,155,40.73715,-73.85614,11368,POINT (-73.85614 40.73715),11368,4.0
60 Pl & 67 Ave,279,40.70497,-73.89965,11385,POINT (-73.89965 40.70497),11385,1.0
60 Pl & Bleecker St,377,40.71107,-73.903,11385,POINT (-73.903 40.71107),11385,1.0
60 Pl & Flushing Ave,124,40.71988,-73.90556,11378,POINT (-73.90556 40.71988),11378,3.0
60 Pl & Linden St,492,40.70886,-73.90182,11385,POINT (-73.90182 40.70886),11385,1.0
60 St & 37 Ave,379,40.74952,-73.90265,11377,POINT (-73.90265 40.74952),11377,3.0
60 St & 60 Rd,268,40.71592232709503,-73.90601366758347,11378,POINT (-73.90601366758347 40.71592232709503),11378,3.0
61 St & 39 Ave,1463,40.7471,-73.9028,11377,POINT (-73.9028 40.7471),11377,3.0
61 St & 60 Ln,467,40.70055,-73.8943,11385,POINT (-73.8943 40.70055),11385,1.0
61 St & Borden Ave,84,40.72558,-73.90417,11378,POINT (-73.90417 40.72558),11378,3.0
61 St & Laurel Hill Blvd,315,40.7388,-73.90338,11377,POINT (-73.90338 40.7388),11377,3.0
61 St & Queens Blvd,736,40.74091,-73.90273,11377,POINT (-73.90273 40.74091),11377,3.0
61 St & Woodside Ave,1776,40.74501,-73.9036,11377,POINT (-73.9036 40.74501),11377,3.0
62 St & 34 Ave,313,40.75201,-73.89986,11377,POINT (-73.89986 40.75201),11377,3.0
62 St & 4 Ave,193,40.639859,-74.019776,11220,POINT (-74.019776 40.639859),11220,3.0
62 St & 43 Ave,341,40.74261,-73.903,11377,POINT (-73.903 40.74261),11377,3.0
62 St & 7 Ave,298,40.635928,-74.013256,11220,POINT (-74.013256 40.635928),11220,3.0
62 St & Northern Blvd,273,40.754176,-73.900318,11377,POINT (-73.900318 40.754176),11377,3.0
63 St & 5 Ave,71,40.63766,-74.01782,11220,POINT (-74.01782 40.63766),11220,3.0
63 St & 59 Dr,115,40.71832,-73.90128,11378,POINT (-73.90128 40.71832),11378,3.0
63 St & Borden Ave,164,40.72655,-73.90321,11378,POINT (-73.90321 40.72655),11378,3.0
64 St & 3 Ave,38,40.639978,-74.02324,11220,POINT (-74.02324 40.639978),11220,3.0
64 St & 51 Ave,237,40.73577,-73.90184,11377,POINT (-73.90184 40.73577),11377,3.0
64 St & 53 Dr,182,40.72897,-73.90115,11378,POINT (-73.90115 40.72897),11378,3.0
64 St & Woodbine St,447,40.70809,-73.89549,11385,POINT (-73.89549 40.70809),11385,1.0
65 Ln & Metropolitan Ave,235,40.7123,-73.89397,11379,POINT (-73.89397 40.7123),11379,1.0
65 Pl & 53 Ave,266,40.73145,-73.90022,11378,POINT (-73.90022 40.73145),11378,3.0
65 Pl & Woodside Ave,333,40.74334,-73.89903,11377,POINT (-73.89903 40.74334),11377,3.0
65 St & 2 Ave,55,40.640493,-74.02564,11220,POINT (-74.02564 40.640493),11220,3.0
65 St & 35 Ave,187,40.75053,-73.8977,11377,POINT (-73.8977 40.75053),11377,3.0
65 St & Broadway,381,40.7493722738996,-73.89738768339157,11377,POINT (-73.89738768339157 40.7493722738996),11377,3.0
65 St & Otto Rd,272,40.70389,-73.89116,11385,POINT (-73.89116 40.70389),11385,1.0
65 St & Roosevelt Ave,405,40.74589,-73.89915,11377,POINT (-73.89915 40.74589),11377,3.0
67 Ave & Fresh Pond Rd,742,40.70575,-73.89676,11385,POINT (-73.89676 40.70575),11385,1.0
67 St & Erik Pl,323,40.633385,-74.016562,11220,POINT (-74.016562 40.633385),11220,3.0
69 St & 38 Ave,426,40.74694504524519,-73.89650255441666,11377,POINT (-73.89650255441666 40.74694504524519),11377,3.0
69 St & 43 Ave,515,40.74179,-73.89564,11377,POINT (-73.89564 40.74179),11377,3.0
7 Ave & 17 St,1050,40.66093779493168,-73.98680448532104,11215,POINT (-73.98680448532104 40.66093779493168),11215,1.0
7 Ave & 20 St,919,40.659053,-73.98854,11232,POINT (-73.98854 40.659053),11232,4.0
7 Ave & 22 St,517,40.658029,-73.989605,11232,POINT (-73.989605 40.658029),11232,4.0
7 Ave & 40 St,662,40.648169,-74.000057,11232,POINT (-74.000057 40.648169),11232,4.0
7 Ave & 41 St,1135,40.647379,-74.000911,11232,POINT (-74.000911 40.647379),11232,4.0
7 Ave & Central Park South,10751,40.7667405590595,-73.9790689945221,10019,POINT (-73.9790689945221 40.7667405590595),10019,2.0
7 Ave & Park Pl,5457,40.6776147,-73.97324283,11217,POINT (-73.97324283 40.6776147),11217,2.0
7 Ave & W 55 St,5427,40.764126,-73.980973,10019,POINT (-73.980973 40.764126),10019,2.0
7 Ave S & Bleecker St,7866,40.73213896287381,-74.00363802909851,10014,POINT (-74.00363802909851 40.73213896287381),10014,1.0
7 St & 3 Ave,1983,40.67260298150126,-73.98983001708984,11215,POINT (-73.98983001708984 40.67260298150126),11215,1.0
7 St & 5 Ave,2391,40.6704922,-73.98541675,11215,POINT (-73.98541675 40.6704922),11215,1.0
71 Ave & Myrtle Ave,840,40.70067,-73.89907,11385,POINT (-73.89907 40.70067),11385,1.0
71 St & 32 Ave,440,40.75675,-73.89595,11370,POINT (-73.89595 40.75675),11370,3.0
71 St & 37 Ave,360,40.7488,-73.89451,11372,POINT (-73.89451 40.7488),11372,3.0
72 St & 31 Ave,371,40.7584,-73.89531,11370,POINT (-73.89531 40.7584),11370,3.0
72 St & 41 Ave,372,40.7448,-73.89377,11377,POINT (-73.89377 40.7448),11377,3.0
72 St & Broadway,153,40.74751,-73.89372,11372,POINT (-73.89372 40.74751),11372,3.0
72 St & Northern Blvd,474,40.75473,-73.89458,11370,POINT (-73.89458 40.75473),11370,3.0
72 St & Woodside Ave,372,40.74288,-73.89283,11377,POINT (-73.89283 40.74288),11377,3.0
73 St & 25 Ave,281,40.76205,-73.895,11370,POINT (-73.895 40.76205),11370,3.0
74 St & 37 Ave,1440,40.74908,-73.89172,11372,POINT (-73.89172 40.74908),11372,3.0
74 St & Woodside Ave,465,40.74325,-73.89079,11373,POINT (-73.89079 40.74325),11373,3.0
75 St & 35 Ave,669,40.75091,-73.89111,11372,POINT (-73.89111 40.75091),11372,3.0
75 St & Northern Blvd,216,40.75473,-73.8918,11372,POINT (-73.8918 40.75473),11372,3.0
75 St & Roosevelt Ave,3349,40.7468,-73.89038,11373,POINT (-73.89038 40.7468),11373,3.0
76 St & 21 Ave,357,40.77028,-73.893675,11370,POINT (-73.893675 40.77028),11370,3.0
76 St & 45 Ave,237,40.7411,-73.88837,11373,POINT (-73.88837 40.7411),11373,3.0
77 St & 24 Ave,318,40.76428,-73.89156,11370,POINT (-73.89156 40.76428),11370,3.0
77 St & 31 Ave,715,40.75886,-73.89081,11370,POINT (-73.89081 40.75886),11370,3.0
78 St & Northern Blvd,1003,40.75499,-73.88905,11372,POINT (-73.88905 40.75499),11372,3.0
79 St & 37 Ave,892,40.74937,-73.88714,11372,POINT (-73.88714 40.74937),11372,3.0
79 St & Roosevelt Ave,487,40.74718,-73.88675,11373,POINT (-73.88675 40.74718),11373,3.0
79 St & Woodside Ave,513,40.74364,-73.88622,11373,POINT (-73.88622 40.74364),11373,3.0
8 Ave & W 16 St,9238,40.740983,-74.001702,10011,POINT (-74.001702 40.740983),10011,1.0
8 Ave & W 27 St,5171,40.747968,-73.996637,10001,POINT (-73.996637 40.747968),10001,2.0
8 Ave & W 31 St,14014,40.7505853470215,-73.9946848154068,10001,POINT (-73.9946848154068 40.7505853470215),10001,2.0
8 Ave & W 38 St,9418,40.75461,-73.99177,10018,POINT (-73.99177 40.75461),10018,2.0
8 Ave & W 49 St,8565,40.76171227910671,-73.98655101656914,10019,POINT (-73.98655101656914 40.76171227910671),10019,2.0
8 Ave & W 52 St,6828,40.76370739,-73.9851615,10019,POINT (-73.9851615 40.76370739),10019,2.0
8 St & Astoria Blvd,1095,40.7725996921817,-73.93266275525093,11102,POINT (-73.93266275525093 40.7725996921817),11102,3.0
81 St & 24 Ave,85,40.76466,-73.88803,11370,POINT (-73.88803 40.76466),11370,3.0
81 St & 34 Ave,960,40.75374,-73.88604,11372,POINT (-73.88604 40.75374),11372,3.0
81 St & 35 Ave,778,40.75179,-73.88568,11372,POINT (-73.88568 40.75179),11372,3.0
82 St & 30 Ave,318,40.76109,-73.88632,11370,POINT (-73.88632 40.76109),11370,3.0
82 St & Broadway,869,40.74281,-73.88296,11373,POINT (-73.88296 40.74281),11373,3.0
84 St & Roosevelt Ave,625,40.74797,-73.88204,11372,POINT (-73.88204 40.74797),11372,3.0
85 St & Northern Blvd,536,40.75601,-73.88266,11370,POINT (-73.88266 40.75601),11370,3.0
86 St & 35 Ave,581,40.7523,-73.88093,11372,POINT (-73.88093 40.7523),11372,3.0
86 St & 37 Ave,601,40.75,-73.88062,11372,POINT (-73.88062 40.75),11372,3.0
87 St & 30 Ave,215,40.76156,-73.88167,11369,POINT (-73.88167 40.76156),11369,4.0
87 St & Roosevelt Ave,362,40.74825,-73.87936,11372,POINT (-73.87936 40.74825),11372,3.0
88 St & Astoria Blvd,226,40.76424,-73.8812,11369,POINT (-73.8812 40.76424),11369,4.0
9 Ave & W 18 St,6132,40.74317449,-74.00366443,10011,POINT (-74.00366443 40.74317449),10011,1.0
9 Ave & W 204 St,39,40.86169883507865,-73.91855701804161,10034,POINT (-73.91855701804161 40.86169883507865),10034,1.0
9 Ave & W 219 St,65,40.871094,-73.911503,10034,POINT (-73.911503 40.871094),10034,1.0
9 Ave & W 22 St,7984,40.7454973,-74.00197139,10011,POINT (-74.00197139 40.7454973),10011,1.0
9 Ave & W 33 St,12498,40.752568,-73.996765,10001,POINT (-73.996765 40.752568),10001,2.0
9 Ave & W 39 St,6423,40.756403523272496,-73.99410143494606,10018,POINT (-73.99410143494606 40.756403523272496),10018,2.0
9 Ave & W 45 St,7208,40.76019252,-73.9912551,10036,POINT (-73.9912551 40.76019252),10036,2.0
9 St & 44 Rd,980,40.74966,-73.9521,11101,POINT (-73.9521 40.74966),11101,4.0
90 St & 32 Ave,546,40.75836,-73.87824,11369,POINT (-73.87824 40.75836),11369,4.0
90 St & 51 Ave,250,40.73937,-73.87411,11373,POINT (-73.87411 40.73937),11373,3.0
91 St & 23 Ave,177,40.76768,-73.87899,11369,POINT (-73.87899 40.76768),11369,4.0
91 St & 31 Ave,255,40.76022,-73.87774,11369,POINT (-73.87774 40.76022),11369,4.0
92 St & 35 Ave,340,40.7529,-73.87536,11372,POINT (-73.87536 40.7529),11372,3.0
92 St & 37 Ave,271,40.75085,-73.87509,11372,POINT (-73.87509 40.75085),11372,3.0
92 St & Astoria Blvd,188,40.76313,-73.8772,11369,POINT (-73.8772 40.76313),11369,4.0
93 St & Northern Blvd,444,40.7564,-73.87504,11372,POINT (-73.87504 40.7564),11372,3.0
93 St & Roosevelt Ave,169,40.74888,-73.87368,11372,POINT (-73.87368 40.74888),11372,3.0
95 St & 35 Ave,302,40.75301,-73.87266,11372,POINT (-73.87266 40.75301),11372,3.0
96 St & Northern Blvd,320,40.75712,-73.8722,11369,POINT (-73.8722 40.75712),11369,4.0
97 St & 23 Ave,181,40.7683,-73.87331,11369,POINT (-73.87331 40.7683),11369,4.0
97 St & 57 Ave,265,40.73727,-73.86415,11368,POINT (-73.86415 40.73727),11368,4.0
98 St & 25 Ave,127,40.76454,-73.87171,11369,POINT (-73.87171 40.76454),11369,4.0
98 St & 41 Ave,191,40.74773,-73.86649,11368,POINT (-73.86649 40.74773),11368,4.0
99 St & 32 Ave,141,40.75896,-73.86976,11369,POINT (-73.86976 40.75896),11369,4.0
99 St & 35 Ave,242,40.75404,-73.86887,11368,POINT (-73.86887 40.75404),11368,4.0
99 St & 38 Ave,206,40.75055,-73.86725,11368,POINT (-73.86725 40.75055),11368,4.0
99 St & 50 Ave,103,40.74278,-73.86226,11368,POINT (-73.86226 40.74278),11368,4.0
99 St & 58 Ave,209,40.73761,-73.85959,11368,POINT (-73.85959 40.73761),11368,4.0
99 St & Astoria Blvd,136,40.76196,-73.87042,11369,POINT (-73.87042 40.76196),11369,4.0
Academy St & Nagle Ave,240,40.862562,-73.922661,10034,POINT (-73.922661 40.862562),10034,1.0
Adam Clayton Powell Blvd & W 115 St,1843,40.802535,-73.9532423,10026,POINT (-73.9532423 40.802535),10026,5.0
Adam Clayton Powell Blvd & W 118 St,2316,40.804372,-73.951475,10026,POINT (-73.951475 40.804372),10026,5.0
Adam Clayton Powell Blvd & W 123 St,3074,40.8078316,-73.949373,10027,POINT (-73.949373 40.8078316),10027,4.0
Adam Clayton Powell Blvd & W 126 St,4056,40.809495347779475,-73.94776493310928,10027,POINT (-73.94776493310928 40.809495347779475),10027,4.0
Adam Clayton Powell Blvd & W 130 St,1209,40.812346,-73.946168,10027,POINT (-73.946168 40.812346),10027,4.0
Adam Clayton Powell Blvd & W 132 St,1523,40.813539,-73.94521,10027,POINT (-73.94521 40.813539),10027,4.0
Adam Clayton Powell Blvd & W 138 St,2139,40.81695971032464,-73.9422959089279,10030,POINT (-73.9422959089279 40.81695971032464),10030,5.0
Adam Clayton Powell Blvd & W 141 St,1423,40.819241,-73.941057,10030,POINT (-73.941057 40.819241),10030,5.0
Adam Clayton Powell Blvd & W 151 St,942,40.825289,-73.936232,10039,POINT (-73.936232 40.825289),10039,5.0
Adams St & Prospect St,2565,40.700763083261506,-73.98869812488556,11201,POINT (-73.98869812488556 40.700763083261506),11201,2.0
Adelphi St & Myrtle Ave,4271,40.69308257,-73.97178913,11205,POINT (-73.97178913 40.69308257),11205,4.0
Albany Ave & Carroll St,772,40.6667,-73.93972,11213,POINT (-73.93972 40.6667),11213,5.0
Albany Ave & Fulton St,1224,40.6800105,-73.938475,11216,POINT (-73.938475 40.6800105),11216,4.0
Albany Ave & Park Pl,601,40.67297,-73.93896,11213,POINT (-73.93896 40.67297),11213,5.0
Albany St & Greenwich St,3284,40.709267,-74.013247,10006,POINT (-74.013247 40.709267),10006,1.0
